지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
108,1999-01-11,-6.3,-9.1,520,-2.1,1443,,,,,,,10,290,1444,5,290,1453,2.8,2383,-15.8,41,1510,48.1,1.8,1017.8,1030.3,1110,1027.6,1806,1029.1,9.8,8.3,1200,1.6,8.52,,,,,,0,0,-5.7,-16.7,-3.8,-1.9,-.4,.7,3.1,6.2,9.6,15,17.5,,1.2,,
108,1999-01-12,-5.6,-8.9,440,-1.5,1545,,,,,,,6.1,290,1238,4.7,340,1008,2.3,2028,-13.3,40,1150,55.8,2.2,1018.7,1031.8,1040,1028.7,1704,1030,9.8,8,1200,1.55,8.4,,,,,,0,0,-5.3,-16.9,-3.8,-2,-.6,.5,3,6.1,9.6,15,17.5,,1,,
108,1999-01-13,-3.6,-7.2,407,.7,1453,,,,,,,9.1,290,1501,7.5,290,1430,2.5,2186,-10.2,45,1520,61.8,2.8,1018.6,1031.6,1025,1028.2,1930,1029.9,9.8,8.4,1200,1.59,8.48,,,,,,0,0,-4.4,-14.7,-3.1,-1.8,-.6,.5,2.7,6,9.5,14.7,17.2,,1.1,,
108,1999-01-14,-3.3,-5.7,804,-.2,1406,,,,,,,6.3,340,2126,4,290,313,2,1769,-11,45,1457,55.1,2.7,1015.7,1029.9,0,1024.5,1834,1026.9,9.8,3.1,1300,1.14,5.46,,,,,,7.5,1.6,-3.2,-11.2,-2.3,-1.3,-.5,.4,2.6,6,9.1,14.6,17.2,,.9,,
108,1999-01-15,-2.4,-6,810,1.5,1530,,,,,,,9,320,1208,6.3,320,1220,2.7,2292,-10.9,38,1605,53,2.7,1013.6,1026.7,2400,1023.2,1422,1024.7,9.8,8.2,1200,1.57,8.57,,,,,,1.9,1.1,-3.1,-12.5,-2.2,-1.2,-.5,.4,2.7,6,9.2,14,17.3,,1.2,,
108,1999-01-16,-1.7,-5.2,700,3.2,1433,,,,,,,8.1,320,1555,6,320,1615,1.7,1462,-9.9,33,1530,55.3,2.9,1017.9,1032.4,2334,1026.5,110,1029.1,9.9,8.3,1300,1.61,9,,,,,,1.5,1.5,-3.2,-13.1,-2.1,-1.2,-.4,.4,2.5,5.7,9,14.5,17,,1.3,,
108,1999-01-17,-1,-5.3,730,3.8,1447,,,,,,,6.9,270,1713,5.3,250,1415,2,1696,-7.3,50,1203,63,3.6,1020.4,1034.1,940,1029.4,2010,1031.6,9.9,6,1100,1.43,7.13,,,,,,3.9,.9,-3.3,-14.1,-2.2,-1.3,-.4,.3,2.5,5.6,9,14.5,16.9,,1.1,,
108,1999-01-18,1.8,-2.7,713,7.3,1527,,,,,,,4.6,70,2138,3,70,1211,1.5,1321,-3.5,50,1524,68.6,4.7,1016,1029.6,0,1024.2,2400,1027,9.9,5.2,1200,1.39,6.95,,,,,,4,3.5,-.7,-10.9,-1.1,-.7,-.3,.4,2.7,5.7,9,14.5,16.9,,.6,,
108,1999-01-19,2.8,-1.8,2400,6.7,1414,,,,,,,12,340,1844,7,340,1911,2.6,2248,-4.2,38,2110,60.9,4.7,1011.7,1025.6,2400,1020.2,1510,1022.5,9.9,1.8,1100,1,3.91,,,,,,7.1,5.1,.7,-6.8,.2,0,-.2,.5,2.5,5.5,8.6,14.4,17,,1.6,,
108,1999-01-20,-2.6,-5.5,803,1.5,1533,,,,,,,10.3,340,53,7.3,290,1700,3.3,2846,-10.9,32,1337,54.5,2.7,1015.8,1028.7,1033,1025.2,124,1027,10,8.5,1200,1.65,9.39,,,,,,1,.4,-1.9,-12.8,-.9,-.3,-.1,.4,2.5,5.5,8.6,14.3,16.9,,1.2,,
108,1999-01-21,-.6,-7.1,602,4.6,1454,,,,,,,10,250,1515,6.7,290,1519,2.3,2016,-7,46,1447,61.9,3.8,1014.9,1029.2,1040,1022.9,2253,1026,10,4.7,1200,1.55,7.66,,,,,,4.5,4.5,-1.9,-15.1,-1.6,-.9,-.2,.5,2.5,5.2,8.5,14,16.8,,1.2,,
108,1999-01-22,5.1,2,620,7.3,1600,,,,,,,10,250,1335,8,250,1600,2.9,2507,1.2,66,1107,75.8,6.8,1010.5,1023,0,1019.6,1430,1021.3,10,1,1000,.81,2.54,,,,,,8.5,7.8,1.5,-6.1,.5,0,0,.5,2.7,5,8.6,14,16.8,,.4,0,
108,1999-01-23,6.5,4.7,635,8.4,1330,.92,,,,,0,7,70,1227,3.8,90,1300,2,1764,1.7,55,1725,72.6,7,1009.3,1022.2,945,1017.7,1455,1020,10,0,1200,.62,2.82,,,,,,7.9,5,2.7,-2.2,1.3,.2,-.1,.6,2.6,5.3,8.3,14.2,16.8,,1,,
108,1999-01-24,7.5,4.2,805,12.4,1450,,,,,,,6,270,2053,5.8,290,1702,2.2,1942,1.2,47,1437,65.6,6.7,1007.9,1021.1,1048,1014.6,2400,1018.5,10.1,7.6,1200,1.22,7.3,,,,,,3.8,2.6,3,-5,1.8,.6,.1,.6,2.7,5.3,8.3,14.2,16.7,,1.1,3,
108,1999-01-25,5,.8,2330,7.1,1502,2.77,,,,,3,13.5,290,1600,9.8,290,1620,4.3,3702,-2.5,28,1555,61.1,5.5,1001,1015.1,10,1009.2,733,1011.7,10.1,6.2,1300,.85,5.4,,,,,,5,3.5,3.2,-8.1,2.4,1.4,.6,1,2.7,5,8.1,13.7,16.5,,1.8,,
108,1999-01-26,3.8,-1.3,607,8.3,1520,,,,,,,11,290,1325,7.2,290,1318,2.6,2237,-4.3,36,1457,56.5,4.7,1005.5,1017.3,1105,1014.7,0,1016.2,10.1,7.2,1200,1.37,7.83,,,,,,1,1,.2,-10.3,.2,.6,1,1.3,2.4,5,8,14,16.5,,1.5,,
108,1999-01-27,4,-2.6,2400,7.7,1324,2.83,,,,,.7,12.6,250,1454,9.3,250,1310,4,3434,-2.3,32,2048,66.4,5.8,1004,1019.8,2400,1010.1,1510,1014.8,10.2,.6,1100,.75,2.27,,,,,,5.1,3.6,2.3,-7.7,2.1,2.1,1.8,1.8,2.8,5.3,8,14,16.5,,1.1,.7,
108,1999-01-28,-2.3,-5.8,733,.8,1510,.5,,,,,.1,11,320,1111,6.8,320,1130,2.7,2366,-14.8,26,1254,39,2,1010.7,1024.4,1050,1019.3,2400,1021.8,10.2,8.4,1200,1.8,10.06,.2,2400,.2,2400,.2,1.3,.9,-3.2,-13.6,-.6,.6,1.2,1.8,2.5,5,8,14,16.5,,1.8,4.6,
108,1999-01-29,-5.4,-8.9,2400,-1.1,0,3.2,,,,,4.5,10,290,913,6.7,320,936,3,2578,-12.6,41,1640,59.8,2.5,1010.7,1024.4,2400,1018.7,150,1021.9,10.2,8.8,1400,2.06,8.96,8.4,307,8.6,307,8.4,1.5,1,-.9,-14.1,-.1,.4,.8,1.3,2.5,5,8,13.5,16.5,,1.2,,
108,1999-01-30,-5.6,-10.5,623,-.5,1532,,,,,,,5.2,290,1411,4,290,200,1.9,1622,-13.3,34,1505,55.3,2.2,1012.1,1025.3,1125,1021.1,1822,1023.4,10.2,8.8,1300,1.85,10.13,,,3.6,0,,.9,0,-1.8,-13.1,-.4,.3,.7,1.2,2.4,5,8,13.5,16.5,,1,,
108,1999-01-31,-1.1,-6.3,520,3.3,1624,,,,,,,5,70,929,3,50,1310,1.6,1414,-7.2,52,1312,62.9,3.6,1009.5,1022.7,851,1018.4,1820,1020.6,10.3,1.4,1300,.66,3.87,,,1.7,0,,6.8,5,-1.1,-10.9,-.4,.2,.7,1.1,2.5,5,7.9,13.3,16.5,,.6,,
108,1999-02-01,2.5,-.2,2355,6.5,1525,,,,,,,7.7,230,1505,5.8,230,1450,2,1743,-5.8,30,1910,57.3,4.2,1005.9,1019.1,100,1014.7,1510,1016.6,10.3,6.4,1300,1.48,7.68,,,.8,0,,2.9,.9,0,-8.1,.2,.3,.7,1.2,2.7,5,7.8,13.4,16.5,,1.9,,
108,1999-02-02,-3.7,-8.4,2400,-.2,0,,,,,,,17.1,290,1152,10,290,1309,4.5,3920,-14.8,30,1450,41.6,2,1003.3,1017,118,1012.3,1607,1014.4,10.3,6.3,1300,1.81,9.8,,,,,,3.9,2.8,-3,-11.4,-.5,.5,.7,1.2,2.5,4.8,7.7,13.2,16.3,,3.2,,
108,1999-02-03,-8.1,-12.3,810,-3.2,1615,,,,,,,14.2,320,125,6.7,320,130,3.5,2996,-18.4,34,1600,42.5,1.5,1010,1025.4,2255,1015.1,0,1021.2,10.4,9,1200,1.97,11.55,,,,,,0,0,-6,-13.8,-2.9,-.9,.3,.9,2.2,4.2,7.5,13,16.1,,1,,
108,1999-02-04,-4.6,-9.6,726,.4,1646,,,,,,,10.2,290,1546,5.3,290,1610,2.6,2214,-12.3,35,1602,55.5,2.4,1013.9,1026.8,937,1022.9,1727,1025.1,10.4,8.8,1300,1.72,10.34,,,,,,.6,0,-4.6,-15.2,-2.7,-1.4,-.1,.8,2.3,4.5,7.7,13,16.2,,1.3,,
108,1999-02-05,-1.3,-5.8,420,3.7,1533,,,,,,,9,270,1602,6.7,250,1610,2.4,2062,-7.4,37,1220,65.6,3.7,1016.6,1029.2,1000,1025.9,0,1027.7,10.4,7.7,1200,1.88,9.85,,,,,,1.8,1.8,-2.9,-14.6,-2,-1.1,0,.7,2.3,4.3,7.6,12.8,16.1,,1.3,,
108,1999-02-06,-.2,-4.8,711,4.9,1448,,,,,,,6.4,290,1501,4.5,290,1651,1.8,1583,-7.1,30,1445,63.1,3.6,1017.5,1030.3,926,1027,2400,1028.6,10.5,8.5,1200,1.7,10.11,,,,,,3.4,.3,-2.3,-13.5,-1.3,-.6,-.1,.6,2.5,4.5,7.7,13,16.2,,1.6,,
108,1999-02-07,2.9,-1.4,310,8.1,1533,,,,,,,5.1,230,1728,4,230,1726,1.6,1424,-.3,65,1642,79.6,6.1,1014.1,1027,0,1022.9,1742,1025,10.5,2.6,1400,1.17,6.6,,,,,,4.4,3.5,.2,-9.6,-.4,-.2,0,.6,2.5,4.6,7.5,12.8,16,,.7,,
108,1999-02-08,4.3,1.8,640,9.4,1516,,,,,,,4.8,290,1528,3.8,250,1430,1.8,1537,-.5,38,1635,72.8,5.9,1012.7,1025.4,1030,1021.6,2100,1023.5,10.5,5.7,1300,1.58,8.38,,,,,,4,2.6,2,-6.9,.8,.1,.1,.8,2.6,4.7,7.5,12.7,16,,1.7,,
108,1999-02-09,2.1,-1.2,801,6.5,1718,,,,,,,8.6,340,2046,5.3,320,2050,2.6,2258,-1.8,63,1727,76.1,5.4,1011.5,1024.2,949,1019.8,1725,1022.4,10.6,0,1100,.62,3,,,,,,8.8,6.3,1.3,-4.5,.6,.2,.4,.9,2.5,5,7.5,12.9,16,,.5,,4.58
108,1999-02-10,1.2,-1.8,810,5.4,1401,,,,,,,6.3,250,1612,5,250,1622,2.4,2036,-6.6,31,1610,57.8,3.8,1011.2,1024.7,903,1019.7,1740,1022.2,10.6,3.7,1300,1.09,6.12,,,,,,5.4,4,.6,-8.9,.2,.1,.4,1,2.3,4.7,7.4,12.5,16,,1.1,,
108,1999-02-11,.1,-3.2,640,4.6,1337,1.72,,,,,1.4,14.7,340,1615,6.7,320,2400,3,2582,-7.9,41,2020,55.3,3.5,1007.5,1020.7,2400,1015.7,1545,1018.4,10.7,5.8,1100,1.71,8.08,1.2,1645,1.2,1645,1.2,2.5,1.5,-.4,-11.4,.1,.2,.6,1.1,2.2,4.7,7.2,12.5,15.8,,2,1.4,
108,1999-02-12,-4.8,-7.1,810,-2.1,0,,,,,,,17.3,320,1135,8.3,320,1240,5.2,4526,-17.2,20,1630,38.9,1.6,1013.8,1028.1,2242,1020.5,13,1025,10.7,9.2,1200,2.18,13.51,,,.8,0,,.3,.3,-2.3,-10.6,-.5,.3,.6,1,2.2,4.6,7.3,12.5,16,,1.9,,
108,1999-02-13,-4.2,-8.3,808,.7,1452,,,,,,,8.3,290,1312,5.3,320,1000,2.8,2436,-15.2,25,1420,43.6,1.9,1016.5,1029.4,2356,1025.8,1655,1027.8,10.7,8.7,1200,2.16,12.93,,,,,,1.1,1.1,-4.8,-14,-1.7,-.3,.6,1.1,1.9,4.7,7.2,12.5,15.8,,1.5,.3,
108,1999-02-14,-1.9,-4.2,800,.4,2400,13.95,,,,,.8,5,70,932,3.5,70,830,1.8,1557,-4.4,51,227,84,4.5,1019,1031.8,1145,1028.9,425,1030.1,10.8,0,1200,.3,1.25,1.2,1125,1.2,1125,1.5,10,6.3,-1.2,-4.5,-.6,-.1,.5,1,2,4.5,7.1,12.3,15.7,,.1,.5,
108,1999-02-15,3.4,.4,0,7.5,1644,.25,,,,,0,5.9,290,1727,4.7,290,1800,1.5,1320,.3,54,1649,81.4,6.3,1017.5,1029.9,916,1027,1656,1028.5,10.8,1.9,1200,.83,4.49,,,.4,0,,6.3,5.6,1.9,-7.7,.5,.1,.6,1.2,2.3,4.8,7.3,12.5,15.7,,.5,0,
108,1999-02-16,4.7,.3,447,10.2,1518,,,,,,,8.2,250,1612,5,250,1608,1.7,1479,.1,46,1650,74.1,6.1,1012.6,1027.4,42,1019.7,2400,1023.4,10.8,4.8,1200,1.72,8.94,,,,,,4.5,3.1,.2,-8,1.4,1.1,.9,1.4,2.3,4.7,7,12.3,15.5,,1.4,,
108,1999-02-17,7.4,4.1,40,8.8,1610,.67,,,,,0,7.8,250,1627,5.7,230,1520,3.1,2653,5.5,75,300,87.5,9.1,1006.3,1020,30,1014.7,1820,1016.9,10.9,0,1500,.08,.21,,,,,,9.8,7,4.5,-4,3.2,2.5,1.9,1.9,2.4,4.8,7,12.2,15.5,,.5,0,.83
108,1999-02-18,2.8,-2.6,2400,7.8,1411,,,,,,,11.2,290,2222,7.3,290,1619,4,3443,-7.5,22,1348,47.6,3.6,1009.1,1022,2300,1018,4,1020,10.9,8.6,1200,2.17,12.98,,,,,,4.3,3.3,3.3,-6.6,3.6,4,3.3,3,2.8,4.5,7.1,12.2,15.6,,1.7,,1.17
108,1999-02-19,-1.6,-4.6,732,2.2,1333,,,,,,,13.1,270,1608,8,270,1630,4.1,3550,-12.6,29,1340,43.4,2.3,1012.4,1024.9,920,1021.9,0,1023.5,10.9,9,1200,2.18,13.77,,,,,,.1,.1,.4,-9.6,1.2,2.1,2.6,3,2.8,4.7,7,11.9,15.5,,3,,
108,1999-02-20,-2.5,-5,750,1.1,1540,,,,,,,10.9,320,1422,6.3,290,1620,3.7,3236,-14,26,1520,42.3,2.1,1013.6,1026.2,927,1023.6,1728,1024.7,11,9.3,1200,2.31,14.63,,,,,,.6,.6,-.7,-11.1,-.1,1.1,1.8,2.5,2.8,4.8,7,12,15.3,,4.6,,
108,1999-02-21,-1.5,-6.2,731,3.9,1615,,,,,,,11.3,290,1506,5.7,320,1520,3.2,2746,-11.6,31,1500,47.4,2.6,1014.6,1027.9,948,1023.9,1740,1025.7,11,9.4,1200,2.35,14.52,,,,,,0,0,-.5,-12.5,-.2,.6,1.4,2.1,2.6,4.2,7,11.9,15.5,,3.2,,
108,1999-02-22,2.6,-2,310,7.6,1507,,,,,,,8.7,290,1442,6.3,230,1453,2.5,2124,-6.6,29,1650,53.1,3.8,1013.9,1026.4,2333,1023,1615,1024.8,11.1,8.7,1300,2.35,13.45,,,,,,3.6,3.3,2.5,-9.5,1.7,1.8,1.8,2.1,2.6,4.7,7,12,15.4,,2.6,,
108,1999-02-23,4.6,-1,605,9.5,1625,,,,,,,4.5,70,1755,2.8,70,1105,1.4,1247,-1.9,44,1655,65,5.3,1013.6,1027.9,945,1021.9,2350,1024.4,11.1,2.7,1300,1.29,7.35,,,,,,7.5,3.5,2.9,-7.5,2.7,2.5,2.4,2.6,2.8,4.9,6.9,11.7,15.2,,.5,.5,
108,1999-02-24,5.5,3,730,8.5,1413,10.58,,,,,.7,6.3,160,147,4.7,160,219,2.1,1776,1.1,48,0,74.4,6.6,1008.2,1022,0,1015.7,1438,1018.9,11.1,1,1300,1.02,4.59,,,,,,9.1,6.1,5,1.4,4.8,4.3,3.7,3.6,3.3,4.9,7,11.9,15.3,,2,.2,
108,1999-02-25,5.7,1.8,658,9.6,1538,,,,,,,6.1,290,1320,4,290,1328,2,1696,.6,49,1553,71.1,6.4,1011.4,1024.7,1030,1020.5,2335,1022.1,11.2,3,1000,1.26,8.29,,,,,,5,1.5,3.9,-5.9,4.3,4.3,4.2,4.1,3.7,4.8,6.9,11.7,15.2,,1,,
108,1999-02-26,5.7,3,705,9.4,1610,,,,,,,12,290,2315,7.5,290,2340,2.1,1855,1.5,49,1600,75,6.8,1006.4,1020.9,23,1013.5,1603,1017.1,11.2,.8,1300,.92,5.25,,,,,,7.6,4.1,5,-5.1,4.8,4.6,4.5,4.5,4,5,6.8,11.5,15,,4.7,,
108,1999-02-27,-1.8,-4.3,2322,4.1,0,,,,,,,14.4,290,56,8.7,290,200,5.3,4536,-16.7,16,1730,32.5,1.7,1013.9,1029.7,2353,1016.8,0,1025,11.3,10.1,1200,2.38,15.43,,,,,,.3,.3,1.7,-10.6,2.9,3.8,4,4.5,4.1,5.2,7.1,12,15.2,,7.3,,
108,1999-02-28,.1,-6.1,725,4.8,1320,,,,,,,10.9,250,1511,7,250,1450,2.8,2462,-8.2,39,0,53.8,3.5,1014.3,1030.2,33,1021.1,2400,1025.4,11.3,7.4,1100,2.19,12.77,,,,,,3.5,1.9,-.1,-13.6,1.2,2.1,2.8,3.6,3.8,5.2,7,11.6,15,,3.9,,
108,1999-03-01,5.6,1.4,0,8.4,1504,,,,,,,10.8,230,1557,8,230,1550,3.4,2946,1.2,62,1330,73.8,6.8,1006.2,1021.1,0,1014.2,1830,1016.9,11.3,0,1200,.48,2.32,,,,,,8.3,6,3.5,-4.2,3.1,3,3.1,3.4,3.8,5.3,7,11.6,15,,5.2,,
108,1999-03-02,6.2,1.5,740,12.3,1530,,,,,,,8.1,290,1715,6.7,270,1700,2.7,2330,-6.9,13,1526,46.5,4,1008.9,1021.5,956,1016.6,5,1019.7,11.4,9.6,1100,2.34,15.21,,,,,,4.3,.6,5.6,-6.2,5.8,5.6,4.8,4.4,4.1,5.4,7.2,11.8,15,,3.3,,
108,1999-03-03,7.7,1.5,730,13.4,1535,,,,,,,8.5,230,1358,5.3,270,1523,2.1,1822,-1,30,1050,56.4,6.2,1006.9,1020.1,37,1015.5,1723,1017.5,11.4,7.4,1200,2.07,12.17,,,,,,2.4,1.9,6.2,-6.6,6,5.8,5.4,5.2,4.4,5.3,7,11.5,14.8,,2,,
108,1999-03-04,11.1,4,640,18.8,1643,,,,,,,5.3,270,1918,3.7,270,1950,1.6,1363,-.3,16,1725,53.3,6.2,1000.9,1016.7,232,1006,2340,1011.4,11.5,8.6,1200,1.87,11.93,,,,,,3.3,1.8,9.1,-2.9,7.8,7.1,6.5,5.9,5,6,7,11.5,14.8,,6.2,5.1,3.5
108,1999-03-05,6.7,.9,2400,11.7,0,4.97,,,,,5.1,13.1,270,712,7.7,230,600,4,3478,-1.6,28,1646,57.6,5.8,997.9,1015.6,2310,1001.9,320,1008.5,11.5,8.1,1300,2.35,13.75,,,,,,4.8,2.8,8,-5.6,8.5,8.4,7.8,7.2,5.9,6.4,7.2,11.7,15,,3.1,,.83
108,1999-03-06,4.9,-.8,412,10.5,1533,,,,,,,6.8,270,2020,5,270,2000,2.2,1910,-4.1,30,1545,54,4.5,1003,1016.6,900,1010.8,1653,1013.7,11.5,1.6,1300,1.23,8.38,,,,,,8,6,4.3,-7.9,5.2,5.7,6.1,6.4,5.8,5.9,7.1,11.5,14.8,,2,,
108,1999-03-07,5.2,1.6,740,10.8,1520,,,,,,,8.1,290,642,6,270,1010,3.1,2682,-6.4,24,1520,43.4,3.8,1001.6,1013.9,2213,1010.8,1700,1012.3,11.6,8.7,1300,2.2,12.91,,,,,,5,3.1,6.2,-3.2,6.6,6.6,6.4,6.4,5.8,6,7.2,11.5,14.7,,3,,
108,1999-03-08,3.3,1.3,426,6.5,1424,1.42,,,,,0,6.6,250,1407,5,270,1600,2.4,2067,-3.6,51,1830,61,4.7,1004.6,1017.9,2347,1013.4,0,1015.4,11.6,.6,1300,1.22,5.53,,,,,,7.4,4.6,2.3,-5.2,4.2,5,5.6,6.1,6.1,6.4,7.5,11.5,14.8,,3,0,
108,1999-03-09,3.2,.4,505,7.4,1625,,,,,,,5.9,270,2003,4,270,2026,2.5,2150,-7.2,31,1540,47,3.6,1009.3,1021.9,2400,1017.4,20,1020.1,11.7,3.6,1400,1.78,8.69,,,,,,9,6.3,3.8,-3.4,4.1,4.3,4.8,5.4,5.7,6.4,7.5,11.5,14.7,,3.2,,
108,1999-03-10,4.1,.8,710,8.6,1342,,,,,,,8.2,290,1440,5,290,1440,1.9,1684,-3.7,42,1210,57.3,4.7,1011.6,1024,917,1020.7,1643,1022.5,11.7,4.3,1200,1.41,8.66,,,,,,7.6,7.1,3.2,-7.5,4.2,4.8,5,5.3,5.6,6.4,7.5,11.2,14.5,,3.6,,
108,1999-03-11,2.5,-2.8,629,7.2,1555,,,,,,,10.6,290,1421,5.7,290,1440,3.3,2833,-12.9,14,1440,33.9,2.3,1013.5,1025.8,1016,1022.7,1902,1024.4,11.7,10.2,1200,2.66,17.88,,,,,,1.6,1,4.3,-12.1,4.6,5.2,5.1,5.4,5.3,6.5,7.8,11.5,14.7,,4.4,,
