지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
108,1991-01-11,-3.2,-6.3,753,.2,1550,,,,,,,6,270,1515,4,270,1639,1.8,1530,-9.6,41,1643,61.8,3,1009.3,1022,0,1018.3,1328,1020.4,9.8,4.1,1135,1.03,4.67,,,,,,4.8,2,-3,-10.7,,,,,,,,,,,,,
108,1991-01-12,-3.8,-6.8,2400,.3,1420,,,,,,,11.1,320,2106,6.5,270,1940,3.4,2933,-12.4,39,1500,52.3,2.4,1010.6,1025.5,2400,1020.1,117,1021.8,9.8,7.7,1155,1.25,7.16,,,,,,.5,.4,-3.8,-12.8,,,,,,,,,,,,,
108,1991-01-13,-6,-9.2,801,-2.7,1435,,,,,,,12.2,290,1427,7,290,1428,3,2609,-14.8,33,1454,51,2,1016.8,1031.5,2400,1025.5,0,1028,9.8,8.6,1209,1.45,8.12,,,,,,0,.5,-5,-14.8,,,,,,,,,,,,,
108,1991-01-14,-6,-8.8,342,-2.3,1625,,,,,,,5.9,290,1434,3.7,290,1432,1.4,1252,-16,32,1516,45.8,1.8,1019.3,1032.5,304,1029.1,1401,1030.7,9.8,2.8,1252,.88,4.29,,,,,,4.3,1,-5.7,-15.1,,,,,,,,,,,,0,
108,1991-01-15,-3.1,-7.2,324,2.2,1547,2.42,,,,,0,5.1,50,957,3.7,50,1005,1.7,1503,-7.7,53,0,71.8,3.6,1017,1029.5,0,1026.7,1522,1028.3,9.8,3.4,1235,1.19,3.92,.2,735,.2,735,.2,4.3,2.9,-3.8,-13,,,,,,,,,,,,,
108,1991-01-16,1.1,-4.5,310,6.5,1612,1.58,,,,,1.3,11.1,230,2100,7.3,230,2208,3.1,2694,-2.4,55,1302,78.3,5.3,1013.8,1029.1,0,1019.7,2225,1024.9,9.9,3,1115,1.15,4.72,,,,,,5.8,3.1,-1.8,-8.5,,,,,,,,,,,,1.3,
108,1991-01-17,-2.5,-5.3,2400,3.3,0,,,,,,,10.3,290,10,6.7,290,40,4,3442,-10.3,44,1644,55.8,2.8,1016,1032.2,2336,1020.4,0,1027.2,9.9,8.6,1210,1.75,10.02,,,,,,1,.5,-2.5,-9.1,,,,,,,,,,,,,
108,1991-01-18,-3,-7.4,530,2.6,1515,,,,,,,4.6,290,745,3.3,290,747,1.5,1254,-11.3,28,1630,52.5,2.6,1021.9,1034.6,1050,1032,0,1033.2,9.9,8.5,1108,1.7,8.99,,,,,,0,0,-4.9,-12.5,,,,,,,,,,,,,
108,1991-01-19,-.4,-5.5,421,6.4,1522,,,,,,,5,270,846,3.3,70,839,1.6,1346,-8.1,35,1630,57.5,3.3,1020.8,1034.2,1022,1029.2,2400,1032,9.9,8.1,1125,1.62,8.77,,,,,,2,0,-3.8,-11.7,,,,,,,,,,,,,
108,1991-01-20,2.2,-4,820,9.7,1509,,,,,,,3.2,70,953,2.7,70,1010,1.2,1032,-7.6,22,1343,54.8,3.5,1015.6,1029.6,35,1023,2400,1026.6,10,7.8,1125,1.78,9.61,,,,,,3.3,1.4,-2.8,-10,,,,,,,,,,,,,
108,1991-01-21,4.6,1.3,640,8.1,1610,,,,,,,6.9,70,1647,3.5,70,1700,1.8,1529,-5.4,35,1432,49.5,4.2,1009.4,1023,0,1018.1,1550,1020.2,10,0,1120,.69,3.09,,,,,,9.3,4.4,.1,-3,,,,,,,,,,,,1,
108,1991-01-22,2.9,.6,2329,4.6,0,12,,,,,1.6,6.2,50,647,3,50,500,2,1693,.3,71,0,84.8,6.3,1013,1028.3,2400,1021.1,150,1023.9,10,0,1310,.27,1.14,,,,,,7.5,4.3,.6,-5.7,,,,,,,,,,,,.6,
108,1991-01-23,1.9,-2.1,747,7.2,1542,,,,,,,4,270,1715,3.5,270,1730,1.4,1187,-2.2,53,1452,74.5,5.2,1018.2,1031.2,930,1026.7,2400,1029.2,10,7.9,1137,1.74,8.88,,,,,,1.5,1.6,.2,-7.2,,,,,,,,,,,,2.2,
108,1991-01-24,.7,-.1,2400,2.1,615,10.03,,,,,8.9,7.7,270,1456,5.3,270,1330,2.3,2006,-.8,76,543,89.5,5.8,1011.1,1026.7,0,1017.8,1410,1022,10.1,0,1245,.19,.62,5,1645,5,1645,4.8,9.5,5,-.2,-5,,,,,,,,,,,,6.7,7.17
108,1991-01-25,-1.4,-3.8,2400,.3,1520,,,,,,,7.9,290,1343,5.3,290,1310,3,2606,-7.2,45,1507,66.5,3.7,1013.1,1027.3,2400,1020.9,30,1024.2,10.1,9.2,1237,2.01,11.72,,,4,0,,2.5,.4,-1.2,-6.1,,,,,,,,,,,,,
108,1991-01-26,-2.7,-6.8,740,1.7,1616,,,,,,,7.7,290,1528,5.5,290,1202,1.9,1602,-10.7,33,1430,57,2.7,1018,1030.6,2253,1027,116,1029.2,10.1,8.8,1200,2.01,11.99,,,3,0,,0,0,-2.9,-7.7,,,,,,,,,,,,,
108,1991-01-27,-2.7,-6.9,712,1.4,1518,,,,,,,5.8,290,1624,4.3,270,1700,1.4,1235,-8.8,50,1507,64,3.2,1020.1,1033.1,2400,1030,40,1031.4,10.2,8.4,1310,1.52,9.11,,,2,0,,.8,0,-3.3,-8.9,,,,,,,,,,,,,
108,1991-01-28,-1.4,-6.3,741,4.8,1432,,,,,,,4,70,1030,3.7,290,1840,1.2,1039,-8.4,35,1530,62.8,3.3,1022.3,1035,903,1032.1,1830,1033.6,10.2,8.6,1237,1.79,10.49,,,.7,0,,2,0,-3.2,-9.1,,,,,,,,,,,,,
108,1991-01-29,0,-4.9,755,5.6,1447,,,,,,,6,290,1858,4.3,290,1839,1.6,1412,-7.4,36,1448,60.3,3.5,1021.2,1034,1030,1030.7,1510,1032.4,10.2,8.6,1215,1.64,10.21,,,,,,1.8,0,-2.6,-8.5,,,,,,,,,,,,,
108,1991-01-30,-.4,-4.2,802,3.9,1346,,,,,,,5.5,170,1755,4.7,270,1810,1.7,1459,-6.3,37,1319,66.3,3.8,1019.5,1032.7,0,1028.7,1630,1030.6,10.2,7.8,1230,1.59,7.41,,,,,,3,.1,-2.5,-8.5,,,,,,,,,,,,,
108,1991-01-31,-1.1,-4.7,820,3.6,1528,,,,,,,6.7,270,1420,4.3,270,1425,2.1,1782,-5.4,47,1715,73.8,4.1,1014.9,1029,0,1023,2400,1026,10.3,6.6,1315,1.79,9.84,,,,,,.8,.4,-2.9,-8.3,,,,,,,,,,,,,
108,1991-02-01,-2,-4.3,730,1.1,1429,,,,,,,7.2,270,1652,5,290,1110,3,2598,-8.3,48,1600,61.5,3.3,1011.5,1024,2400,1021.1,1428,1022.6,10.3,9,1135,1.86,11.46,,,,,,.8,0,-3.2,-9.1,,,,,,,,,,,,,
108,1991-02-02,-2.4,-6.6,822,2.5,1630,,,,,,,6.9,230,1327,4.7,230,1332,1.8,1576,-10.6,30,1423,53.5,2.7,1014.7,1027.2,1055,1024,0,1025.8,10.3,7.7,1305,1.9,10.21,,,,,,0,0,-3.6,-9,,,,,,,,,,,,,
108,1991-02-03,-.9,-5.2,559,3.6,1513,,,,,,,6.9,290,1508,5,290,1525,1.9,1648,-6.4,44,1408,68,3.8,1013,1026.3,0,1021,2400,1024,10.4,7.9,1200,1.33,8.22,,,,,,5,1.6,-2,-9.6,,,,,,,,,,,,,
108,1991-02-04,-.3,-4.3,2400,1.1,205,5.33,,,,,1.5,14,290,1044,8.3,290,1508,3.8,3262,-6.4,42,1830,68.5,4.1,1009.9,1024.8,2333,1018,530,1020.8,10.4,7.5,1200,2.05,11.58,1.8,610,1.8,610,1.8,4.3,2,-.9,-6.8,,,,,,,,,,,,,
108,1991-02-05,-2.9,-6.7,730,1.6,1540,,,,,,,7,270,1434,4.7,270,1352,2.2,1930,-11.2,39,1630,56.8,2.6,1013.8,1026.1,925,1024.1,1613,1025,10.4,8.4,1200,1.8,9.77,,,,,,0,0,-3,-8.9,,,,,,,,,,,,,
108,1991-02-06,.3,-4.8,507,4.4,1610,,,,,,,6,250,1924,4.3,200,1749,2,1757,-4,59,1250,73,4.7,1011.4,1024.8,0,1020.1,1552,1022.3,10.5,1.5,1107,1.37,5.23,,,,,,6.5,4.3,-1.6,-8.1,,,,,,,,,,,,,
108,1991-02-07,2.4,-1.1,2400,3.8,1810,11.2,,,,,4.3,8.9,290,2315,4.8,230,1810,1.4,1201,1.3,81,2358,92,6.7,1007.7,1020.7,0,1016.2,1826,1018.6,10.5,0,1217,.15,.4,,,,,,10,6.3,.3,-2.1,,,,,,,,,,,,,2.72
108,1991-02-08,-.6,-4,750,4.1,1548,,,,,,,6.8,290,40,3.7,290,1449,1.5,1306,-7.9,30,1520,60.5,3.4,1013.9,1026.8,1138,1020.7,0,1024.9,10.5,9.2,1230,2.19,13.71,,,,,,.8,.4,-.8,-7.3,,,,,,,,,,,,,
108,1991-02-09,2.8,-2.9,550,8.4,1522,,,,,,,5,50,1225,4,70,930,1.8,1591,-5.7,37,1630,55.5,4,1010.9,1025.9,0,1015.8,2400,1021.8,10.6,6.1,1143,1.92,10,,,,,,6,2.4,-.3,-9.2,,,,,,,,,,,,,
108,1991-02-10,4.3,1.7,320,8.5,1531,4.83,,,,,1.6,9,20,153,4.7,230,2152,1.7,1478,1.5,44,117,82.3,6.8,1004.2,1017.6,2400,1012.2,615,1014.9,10.6,.9,1330,1.2,5.72,,,,,,9.8,4.4,1.5,0,,,,,,,,,,,,,
108,1991-02-11,2.5,.5,2400,5.8,1650,2.25,,,,,.1,10.6,290,1420,6.7,270,1813,3,2600,-1.8,40,1750,75.5,5.6,1008.3,1022,2400,1017.3,55,1019.1,10.6,1.9,1215,1.01,5.22,,,,,,5.8,2.9,.7,-5.9,,,,,,,,,,,,,
108,1991-02-12,1.8,-2.5,547,7.1,1632,,,,,,,7.3,270,1450,4.3,270,1450,2,1748,-8.5,22,1547,49,3.3,1015.2,1028,1120,1022,0,1026.2,10.7,9.4,1230,2.14,13.5,,,,,,0,0,0,-7.9,,,,,,,,,,,,,
108,1991-02-13,3.6,-.4,804,10,1610,,,,,,,5.3,250,1610,3.8,290,1719,1.4,1236,-6.4,18,1600,48.3,3.8,1015.3,1028.2,1010,1024.5,1650,1026.2,10.7,7.5,1304,2.01,11.11,,,,,,5,0,.7,-6,,,,,,,,,,,,,
108,1991-02-14,4.9,-.6,520,12,1420,1.03,,,,,0,9,70,1125,4.3,70,2400,2.3,1991,-6.9,17,1348,46,3.7,1009.8,1024.8,0,1016.2,2250,1020.4,10.8,4.3,1215,1.88,8.96,,,,,,7.5,2.8,1.2,-8.6,,,,,,,,,,,,,
108,1991-02-15,2.9,1.2,2400,6,0,18.5,,,,,12.9,7.5,70,6,4.7,340,1559,1.9,1604,.9,61,0,87,6.6,1001.1,1016.4,0,1008.6,1413,1011.9,10.8,0,1200,.41,1.82,,,,,,8.5,4.8,1.6,-2.3,,,,,,,,,,,,,
108,1991-02-16,2.1,-1.3,550,7.6,1539,,,,,,,6.6,70,2023,4,70,2040,1.5,1281,-7,31,2400,52,3.7,1007.3,1022,2400,1015.3,0,1018.1,10.8,6.8,1135,2.22,11.82,,,,,,4.5,4,1.3,-6.1,,,,,,,,,,,,,
108,1991-02-17,.5,-3.3,738,4.9,1625,,,,,,,6.9,290,1906,5.5,290,1909,1.8,1522,-13.2,25,103,38.5,2.4,1014.4,1027.2,933,1022,0,1025.4,10.9,9.3,1210,1.62,10.65,,,,,,3,1,-.3,-8.5,,,,,,,,,,,,,
108,1991-02-18,.9,-1,2400,2.8,1121,.67,,,,,0,12.1,270,1603,7,270,1202,3.6,3128,-5.5,51,2054,62.3,4.1,1009.6,1024.4,240,1017.3,1933,1020.5,10.9,0,1137,.93,4.79,,,,,,8.3,4.4,0,-4.6,,,,,,,,,,,,,
108,1991-02-19,-4.5,-7.6,2400,-1,0,,,,,,,13.2,290,407,8,290,408,5.1,4432,-14.9,32,1630,46,2,1011.1,1024.6,2359,1019.5,19,1022.3,10.9,9.5,1230,2.15,13.95,,,,,,.5,0,-2.1,-8.5,,,,,,,,,,,,,
108,1991-02-20,-4.9,-9.2,730,-.8,1547,4.58,,,,,2.3,12.5,290,1556,7.8,290,1619,2.3,2019,-10,44,1103,69,3.1,1008.5,1024.6,210,1015,1551,1019.7,11,5.9,1000,1.56,6.88,2.9,1435,2.9,1435,3.1,1.8,1.8,-2.5,-9.5,,,,,,,,,,,,,
108,1991-02-21,-7.1,-10.1,953,-3.5,0,.92,,,,,.9,20.3,270,302,10.2,270,530,6.4,5497,-16.4,35,2230,48.8,1.9,1011.4,1027,2307,1016.7,39,1022.8,11,9,1130,2.57,15.44,1,55,3.8,55,1,3,2.6,-3.2,-11,,,,,,,,,,,,,
108,1991-02-22,-9.9,-12.4,2400,-8.4,1443,2.58,,,,,.1,15.2,290,1137,7.3,290,1143,4.5,3917,-18.7,31,1700,49,1.4,1014.7,1030.6,2304,1023.9,630,1026.2,11.1,8.6,1315,2.59,14.99,.2,520,1.2,520,.3,5.5,3.4,-4.8,-14,,,,,,,,,,,,,
108,1991-02-23,-11.1,-15,557,-6.8,1621,,,,,,,12,270,1515,7,270,1609,4.3,3722,-20.9,35,1008,43.8,1.2,1020.5,1034.6,2400,1030.2,29,1032.1,11.1,9.4,1145,2.4,14.59,,,.6,,,1.8,1.1,-5.1,-15.7,,,,,,,,,,,,,
108,1991-02-24,-8,-13,740,-2.8,1553,,,,,,,9.8,290,1404,6,290,1404,3.1,2639,-18.1,34,1630,44.8,1.5,1023.1,1035.6,2215,1033.4,1620,1034.6,11.1,10.2,1220,2.46,16.34,,,,,,0,0,-4.7,-15.2,,,,,,,,,,,,,
108,1991-02-25,-3.5,-9.3,720,2.4,1438,,,,,,,9.5,250,1525,6,270,1525,2.5,2152,-11.1,31,1530,57,2.7,1023,1036.4,950,1032.4,1702,1034.4,11.2,9.1,1200,2.47,15.78,,,,,,1.5,1.1,-2.5,-11.8,,,,,,,,,,,,,
108,1991-02-26,.5,-3.7,729,4.4,1509,,,,,,,8.1,250,1342,5,230,1350,2,1727,-4.1,58,1132,72.5,4.5,1019.6,1032.8,0,1028.4,2348,1030.7,11.2,3.6,1115,1.67,9.27,,,,,,3.5,2,-.4,-10.3,,,,,,,,,,,,,
108,1991-02-27,2.9,1.2,830,5.2,1206,10.92,,,,,2.5,5,70,747,3,70,1230,1.9,1602,-.4,59,1230,79.8,6,1012.2,1028.4,0,1016.6,2400,1023.1,11.3,0,1120,.69,2.71,,,,,,10,3.3,.8,-2.1,,,,,,,,,,,,,
108,1991-02-28,1.1,-3.2,2400,3.8,0,3.5,,,,,2.2,11.5,320,1936,7.3,320,1951,4.4,3785,-6.6,34,1458,62.8,4.2,1010.3,1024.7,2342,1016.3,140,1021.1,11.3,8.6,1130,2.12,11.19,,,,,,7.8,2,2,-5.8,,,,,,,,,,,,,
108,1991-03-01,-.9,-6,720,5.2,1554,,,,,,,8.9,290,46,7,290,50,2.5,2202,-11,23,1425,49.5,2.7,1014.3,1027.1,1055,1023.3,1518,1025.4,11.3,8.5,1100,2.06,12.91,,,,,,2.3,.5,.8,-10.5,,,,,,,,,,,,,
108,1991-03-02,1.6,-3.4,723,6.4,1353,,,,,,,9.1,270,1722,6,270,1732,2.4,2053,-4.2,40,1239,67.5,4.5,1015.3,1027.1,1010,1024.9,1644,1026.3,11.4,8.1,1200,2.12,12.52,,,,,,.5,1.6,1.1,-4.8,,,,,,,,,,,,,
108,1991-03-03,3.2,-1.2,735,8.4,1540,,,,,,,10.3,270,1649,7,270,1820,2.1,1820,-4.6,28,1315,62,4.5,1015.3,1028.4,940,1024.6,1532,1026.2,11.4,8.3,1200,2.35,14.33,,,,,,1,.5,2.5,-7.5,,,,,,,,,,,,,
108,1991-03-04,3.4,-2.3,710,10,1550,,,,,,,5,290,1752,3.7,290,1750,1.4,1229,-3.3,43,1542,62.3,4.9,1010.6,1025,0,1018.3,1630,1021.5,11.5,8.6,1200,1.66,10.03,,,,,,3.8,.9,2.6,-7.5,,,,,,,,,,,,,
108,1991-03-05,6,.3,726,13,1425,,,,,,,7.9,290,1554,5.3,290,1605,1.8,1520,.6,42,1547,71.3,6.4,1007.4,1020.8,840,1015.7,1426,1018.2,11.5,7.1,1200,1.74,10.18,,,,,,.8,1.6,2.5,-5.3,,,,,,,,,,,,,
108,1991-03-06,5.2,.5,936,11.1,1615,,,,,,,8.7,270,1527,6.7,290,1750,2.9,2546,2.1,57,1457,82.5,7.2,1008.8,1023.1,2340,1016.5,123,1019.5,11.5,6.2,1200,2.36,12.5,,,,,,3.8,2.8,3.8,-5.4,,,,,,,,,,,,,2.92
108,1991-03-07,5.8,2,2400,9,1243,1.58,,,,,0,13.5,70,1130,5.7,70,1131,3.5,3065,-1.1,48,1240,62.5,5.7,1012,1024.6,1025,1021.2,1710,1022.7,11.6,3.1,1000,1.37,7.17,,,,,,7.5,4.5,2.4,-1.7,,,,,,,,,,,,,
108,1991-03-08,1,-.1,2400,2,0,24,,,,,37.4,13.3,70,1247,6,70,1230,4.4,3787,0,82,1323,93,6.1,1005.3,1023.4,0,1010.9,1950,1016.2,11.6,0,1130,.34,1.46,12.8,2400,12.8,2400,12.8,10,4.9,.3,-.5,,,,,,,,,,,,,
108,1991-03-09,1.4,-.2,550,3.1,1426,8.42,,,,,1,7.3,270,1510,5.2,270,1511,1.9,1618,-.6,71,1305,87.5,5.9,1007.5,1022.7,2215,1013.1,10,1018.4,11.7,0,1100,1.27,6.48,.7,345,13.5,345,.7,9.5,6.6,1.3,-.5,,,,,,,,,,,,,
108,1991-03-10,2.4,.7,2250,4.1,1506,8.42,,,,,6.5,5,290,120,4.2,290,130,1.4,1196,-.9,65,950,79,5.7,1010.5,1024.1,954,1018.7,1902,1021.4,11.7,0,1230,.55,3.5,.5,2400,7,0,.5,9.3,4.9,1.5,-2.4,,,,,,,,,,,,,
108,1991-03-11,4.5,.9,9,7.6,1614,1.67,,,,,.5,7,50,625,4,70,740,2.1,1809,-.1,57,1545,72.5,6.1,1007.8,1021.7,2400,1017.3,533,1018.6,11.7,0,1420,.86,5.63,,,4.6,0,,7.8,5.3,2.8,-1.8,,,,,,,,,,,,,
108,1991-03-12,4,.4,543,8.6,1441,,,,,,,9.5,270,1336,5.3,270,1338,3.1,2679,-2.9,33,1332,62.5,5,1013.2,1026.4,2153,1021.4,120,1023.9,11.8,9.4,1130,2.47,17.33,,,2.7,0,,2.8,1.1,3.7,-1.9,,,,,,,,,,,,,
108,1991-03-13,2.8,-1,2400,7,1525,,,,,,,9.2,320,2150,6.3,320,2140,2.9,2468,-7.3,35,2030,48,3.6,1015.2,1028.4,950,1024.2,1630,1026.2,11.8,5.5,1200,2.39,12.86,,,,,,6,1.6,3.1,-7,,,,,,,,,,,,,
108,1991-03-14,.3,-3.8,710,4.5,1659,,,,,,,11.5,290,1235,7.2,290,1240,3.4,2898,-11.1,22,1250,43,2.7,1018.4,1031.2,1003,1027.1,0,1029.5,11.9,10.3,1200,2.86,18.79,,,,,,.3,.1,.5,-7.8,,,,,,,,,,,,,
108,1991-03-15,1.5,-2.5,601,5.9,1432,,,,,,,8,250,1606,5.7,230,1624,2.5,2138,-7,38,1430,52.5,3.6,1016,1030.8,142,1023,2400,1027,11.9,1.4,1000,1.28,7.89,,,,,,6,3.9,.5,-7.7,,,,,,,,,,,,,
108,1991-03-16,1.8,-.3,2359,5.8,1642,9.75,,,,,1.9,10.6,270,1336,7,270,1803,3.5,2981,-2.1,53,1730,77,5.3,1010.2,1024,2400,1018.9,1630,1021,11.9,2.3,1600,.96,3.92,1.2,912,1.2,912,1.5,7.5,3.5,.5,-5.5,,,,,,,,,,,,,
108,1991-03-17,2.8,-2.2,608,8.4,1530,,,,,,,10,270,1502,6,230,1509,2.7,2322,-6.7,27,1630,51.3,3.7,1013.4,1025.9,1120,1023,1537,1024.4,12,9.8,1200,2.66,17.74,,,,,,0,0,2.3,-7.6,,,,,,,,,,,,,
108,1991-03-18,5.3,-.9,630,11.4,1618,,,,,,,7.4,230,1842,4.8,250,1900,2.3,1944,-2.9,35,1223,56.5,5.1,1011.9,1025,0,1019.8,1813,1022.7,12,4.8,1100,1.85,10.21,,,,,,5.3,.6,3.5,-5.9,,,,,,,,,,,,,
108,1991-03-19,9.8,3.4,650,16.4,1503,,,,,,,9.1,250,1556,7.8,250,1606,2.3,1964,1.7,30,1333,60.5,6.9,1006.6,1021.1,0,1012.9,2325,1017.2,12.1,9.1,1200,2.35,14.66,,,,,,5,1.6,8.4,-2.5,,,,,,,,,,,,,
108,1991-03-20,11.1,6.9,2400,14.8,1612,6.83,,,,,.7,9,70,2308,6,270,529,2.8,2394,6.9,53,1910,76.3,10.1,1004.2,1020.4,2400,1012.1,630,1014.7,12.1,2.3,1400,1.95,6.04,,,,,,9.3,4.1,11.1,5,,,,,,,,,,,,,
108,1991-03-21,6.8,3.4,2400,10.7,1456,,,,,,,15.4,70,1008,6.3,70,1018,3.8,3290,-2.7,38,1340,51.3,5,1012.3,1025.2,1201,1020.4,0,1023,12.1,7.2,1100,1.65,11.56,,,,,,8,1.6,7.6,.6,,,,,,,,,,,,,
108,1991-03-22,7.2,2.2,605,13.9,1658,,,,,,,7.9,70,17,4.5,70,15,2.1,1850,-3,32,1502,48.8,4.9,1005.7,1022.4,0,1012.1,1735,1016.3,12.2,5.3,1400,1.82,10.92,,,,,,6.3,3.6,6.9,.4,,,,,,,,,,,,,
108,1991-03-23,8.2,2.8,650,14,1516,,,,,,,6,270,1511,5.5,270,1508,2.4,2046,.7,40,1258,60,6.4,1005.7,1017.9,2400,1014,100,1016.3,12.2,10.1,1200,2.41,15.46,,,,,,4.5,.9,8.7,-2.3,,,,,,,,,,,,,
